,target,clean_text
3583,spam,hi 07734396839 ibh custom loyalti offer new nokia6600 mobil �10 txtauctiontxt wordstart no81151 get now4t 
3584,ham,heart empti without love mind empti without wisdom eye r empti without dream amp life empti without frnd alwi touch good night amp sweet dream 
3585,spam,hot n horni will live local text repli hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 repli stop end 
3586,ham,ride equal unev mani peski cyclist around time night 
3587,ham,werear free give otherwis nalla adi entey nattil kittum 
3588,ham,ive sent wife text buy shell tell relax go get wkend 
3589,ham,escap theatr go watch kavalan minut 
3590,ham,much would cost hire hitman 
3591,ham,anyth lor 
3592,ham,sorri ill call later 
3593,spam,want new nokia 3510i colour phone deliv tomorrow 200 free minut mobil 100 free text free camcord repli call 08000930705 
3594,ham,huh cant go 2 ur hous empti hand right 
3595,ham,good morn princess happi new year 
3596,spam,congratul youv your winner august �1000 prize draw call 09066660100 prize code 2309 
3597,ham,aight well head 
3598,ham,wat r u busi wif work 
3599,ham,know mood today 
3600,ham,jay told alreadi 
3601,ham,cp caus outag conserv energi 
3602,ham,im sure check happen around area 
3603,ham,hey morn come ask pa 
3604,ham,jordan got vote last nite 
3605,ham,mean got epi she fine she 
3606,ham,idea 
3607,ham,pl come quick cant bare 
3608,ham,joy father john john joy father u an th hav ltgt iq ti ia question tri answer 
3609,ham,call unabl cal let meet bhaskar deep 
3610,ham,ill meet librari 
3611,ham,k roommat also want dubsack anoth friend may also want plan bring extra ill tell know sure 
3612,ham,depend individu lor e hair dresser say pretti parent say look gong u kaypoh also dunno wat collect 
3613,ham,ok c � 
3614,ham,enjoy watch play footbal basketbal anyth outdoor 
3615,ham,pleas ask macho price rang want someth new use plu interfu blackberri bold ltgt bb 
3616,ham,sorri sent blank msg yup tri 2 seriou studi 
3617,ham,hey check da list da 
3618,spam,8007 25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti 
3619,ham,meant apolog text get drug ltgt night 
3620,ham,mean februari april ill get place stay dont hustl back forth audit season sinc sister move away harlem 
3621,ham,goin workout lor muz lose e fat 
3622,ham,damn poor zac doesnt stand chanc 
3623,ham,messageno responcewhat happend 
3624,ham,want tel u one thing u mistak k messag sent 
3625,ham,yeah right ill bring tape measur fri 
3626,ham,still chanc search hard get itlet tri 
3627,ham,meet u work tel shall work tomorrow 
3628,ham,head straight 
3629,spam,get offici england poli rington colour flag yer mobil tonight game text tone flag 84199 optout txt eng stop box39822 w111wx �150 
3630,ham,thank princess sexi 
3631,ham,oooh got plenti 
3632,ham,hui xin da lib 
3633,ham,big differ ltgt versu ltgt everi ltgt hr 
3634,ham,make cri stuff happen top everyth els push edg dont underdtand often cri sorri sorri life 
3635,ham,2 babe feel let 4get itboth tri cheer upnot fit soo muchxxlov u locaxx 
3636,ham,know hook mean right 
3637,spam,custom servic announc recent tri make deliveri unabl pleas call 07090298926 reschedul ref9307622 
3638,ham,wat da model num ur phone 
3639,ham,he realli skateboard despit fact get thrown wind bandag shit arm everi five minut 
3640,spam,stop club tone repli stop mix see mytonecomenjoy html term club tone cost gbp450week mfl 
3641,ham,hous e sky quit dark liao rain got excus 2 run alreadi rite hee 
3642,ham,sorri left phone upstair ok might hectic would bird one fell swoop date 
3643,ham,thought didnt see 
3644,spam,wamma get laidwant real doggin locat sent direct mobil join uk largest dog network txt dog 69696 nownyt ec2a 3lp �150msg 
3645,ham,carlo say pick later yeah set 
3646,ham,hey babe friend cancel still visit 
3647,ham,per request maangalyam alaipayuth set callertun caller press 9 copi friend callertun 
3648,ham,hmm ill think ok your forgiven 
3649,ham,hope get away 7 langport still town tonight 
3650,ham,want send virtual hug need one 
3651,ham,probabl still go stuff 
3652,ham,issu right ill fix tomorrow 
3653,ham,come peopl 
3654,ham,senthil group compani apnt 5pm 
3655,ham,oh realli make air what talent 
3656,ham,studi ill free next weekend 
3657,ham,r u yet im wear blue shirt n black pant 
3658,ham,waiti come ltgt min 
3659,ham,reach ur home ltgt minut 
3660,ham,well great weekend 
3661,ham,langport sorri ill probabl bed 9pm suck ill xma go2sri lanka 
3662,ham,frnd juz wordnot mere relationshipit silent promis say wherevr whenevr forevr gudnyt dear 
3663,ham,huh 6 also cannot mani mistak 
3664,ham,ha u ju ate honey ar sweet 
3665,ham,im turn phone mom tell everyon cancer sister wont stop call hurt talk cant put see u u get home love u 
3666,ham,honey sweetheart darl sexi bun sugar plum loverboy miss boytoy smack ass go gym 
3667,ham,thank love rock 
3668,ham,yeah imma come caus jay want drug 
3669,ham,ok thanx take care 
3670,ham,yup thk u oso bore wat 
3671,ham,came look flat seem ok 50 away alot wiv work got woman come 630 
3672,ham,moji inform save live thank 
3673,spam,nokia 7250i get win free auction take part send nokia 86021 hgsuite3422land roww1jhl 16 
3674,ham,who class 
3675,ham,hey r � still onlin ive finish format 
3676,ham,great attract brotha 
3677,spam,promot number 8714714 ur award citi break could win �200 summer shop spree everi wk txt store 88039 skilgm tscs087147403231winawkage16 �150perwksub 
3678,ham,stupidit possibl 
3679,ham,cant pick phone right pl send messag 
3680,ham,lol happen vega stay vega 
3681,ham,hello hello hi lou sorri took long 2 repli left mobil friend lancast got bak neway im sorri couldn��t make ur b��day 2 hun 
3682,ham,use soc use home �� dunno 2 type word ar 
3683,ham,dad say hurri hell 
3684,ham,wake ltgt morn 
3685,ham,get class bsn like ltgt minut know advis 
3686,ham,great shoot big load get readi 
3687,ham,ill meet lobbi 
3688,ham,still come tonight 
3689,ham,happen dear tell 
3690,ham,sir wait call free pleas call 
3691,ham,movi laptop 
3692,ham,text finish long time ago shower eryth 
3693,ham,ok im sure time finish tomorrow wanna spend even co would vewi vewi lubli love xxx 
3694,ham,hello per request ltgt rs5 transfer 
3695,ham,tirupur call da 
3696,spam,winner special select receiv �1000 cash �2000 award speak live oper claim call 087147123779am7pm cost 10p 
3697,ham,sbut luck2 catch put 
3698,ham,noe � specifi da domain nusstu �� still sch 
3699,ham,ohi ask fun hahatak care � 
3700,ham,shall get pouch 
3701,ham,hey loverboy love tell look pictur ach feel leg fuck want need crave 
3702,ham,boy sweet word left morn sigh goe day love start studi 
3703,ham,kent vale lor �� wait 4 ar 
3704,ham,ok good make money 
3705,ham,read gud habit nan bari hudgi yorg pataistha ertini kano 
3706,ham,aight still want get money 
3707,spam,free top rington sub weekli ringtoneget 1st week freesend subpoli 816183 per weekstop sms08718727870 
3708,ham,okok okthenwhat ur today plan 
3709,ham,town v import 
3710,ham,sorri pa dont knw ru pa 
3711,ham,wat u 
3712,ham,meet � rite ill go home lor � dun feel like comin ok 
3713,ham,oh get paid outstand one commerci hasbroin august made us jump mani hoop get paid still 
3714,ham,lateso call tomorrow morningtak care sweet dreamsu meummifyingby 
3715,ham,network technic support associ 
3716,ham,im gonna rip uteru 
3717,ham,cool like swim pool jacuzzi hous 
3718,spam,thank rington order refer number x49 mobil charg 450 tone arriv pleas call custom servic 09065989182 colourredtextcolourtxtstar 
3719,ham,yeah gang readi 
3720,ham,blank blank wat blank lol 
3721,ham,im movi collect car oredi 
3722,ham,left alreadi orchard 
3723,spam,hi 2night ur lucki night uve invit 2 xchat uk wildest chat txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yr 
3724,ham,noth splwat abt u whr ru 
3725,ham,chikku nt yet ya im free 
3726,ham,aldrin rakhesh ex rtm herepl callurg 
3727,ham,search 4 happi 1 main sourc unhappi accept life way come u find happi everi moment u live 
3728,ham,im home pleas call 
3729,ham,guess could good excus lol 
3730,ham,isnt frnd neces life imagin urself witout frnd hwd u feel ur colleg watll u wth ur cell wat abt function thnk abt event espel care miss amp irrit u 4wrd dearlov frnd wthout u cant live jst takecar goodmorn 
3731,ham,gud mrng dear hav nice day 
3732,ham,old orchard near univ 
3733,ham,4 taco 1 raja burrito right 
3734,ham,it��� �6 get ok 
3735,ham,how street end librari walk 
3736,ham,plz note anyon call mobil co amp ask u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verifi cnn ibn 
3737,ham,stop get ice cream go back 
3738,ham,stitch trouser 
3739,ham,da vijay go talk jaya tv 
3740,spam,22 146tf150p 
3741,ham,hey im bore im think u wat r u 
3742,ham,nah wednesday bring mini cheeto bag 
3743,ham,nobodi name peni girl name stori doesnt add 
3744,ham,aight let know your gonna around usf 
3745,ham,im lip sync shangela 
3746,ham,�� neva tell noe im home da aft wat 
3747,ham,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend 
3748,spam,dear voucher holder 2 claim 1st class airport loung pass use holiday voucher call 08704439680 book quot 1st class x 2 
3749,ham,buzz hey love think hope day goe well sleep miss babe long moment togeth againlov smile 
3750,ham,haha sound crazi dunno tahan anot 
3751,ham,u earli 
3752,ham,ya one slow poo 
3753,spam,bloomberg messag center 447797706009 wait appli futur httpcareer bloombergcom 
3754,ham,im gloucesterroad uup later 
3755,ham,yesher tv alway avail work place 
3756,spam,ye place town meet excit adult singl uk txt chat 86688 150pmsg 
3757,ham,lol ouch wish id stay bit longer 
3758,ham,god ask forgiv littl child gave love repli 
3759,ham,well join ltgt bu 
3760,ham,ask keep one mayb that didnt get messag sent glo 
3761,spam,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate wwwgetzedcouk pobox 36504 w45wq norm150pton 16 
3762,ham,ki send ltgt min 
3763,ham,would smoke help us work difficult time 
3764,spam,someon u know ask date servic 2 contact cant guess call 09058095107 reveal pobox 7 s3xi 150p 
3765,ham,yesmum lookin strong 
3766,ham,sir goodmorn free call 
3767,ham,call 
3768,ham,gr8 see messag r u leav congrat dear school wat r ur plan 
3769,ham,love girl offic may wonder smile sore 
3770,ham,hi wlcome back wonder got eaten lion someth noth much 
3771,ham,uncl timi help clear car 
3772,ham,came hostel go sleep plz call class hrishi 
3773,ham,ok bag 
3774,ham,hi spoke maneesha v wed like know satisfi experi repli toll free ye 
3775,ham,ok lor msg b4 u call 
3776,spam,mila age23 blond new uk look sex uk guy u like fun text mtalk 6986618 30pptxt 1st 5free �150 increment help08718728876 
3777,ham,fishrman woke earli mrng dark wait amp found sack ful stone strtd throwin thm in2 sea 2 pass time atlast ju 1stone sun rose amp found tht r nt stone diamond moraldont wake earli mrng good night 
3778,spam,claim 200 shop spree call 08717895698 mobstorequiz10ppm 
3779,ham,ur physic get 
3780,ham,dear friend sorri late inform today birthday love arpraveesh detail log face book see number ltgt dont miss delici treat 
3781,ham,r � go send 
3782,ham,onlin transact 
3783,ham,dear got train seat mine lower seat 
3784,ham,let know need anyth els salad desert someth mani beer shall get 
3785,ham,wat r u 
3786,ham,whore unbeliev 
3787,spam,want funk ur fone weekli new tone repli tones2u 2 text wwwringtonescouk origin n best tone 3gbp network oper rate appli 
3788,ham,sure dont mean get 
3789,ham,love know feel make belli warm wish love shall meet dream ahmad ador kiss 
3790,spam,twink bear scalli skin jock call dont miss weekend fun call 08712466669 10pmin 2 stop text call 08712460324nat rate 
3791,ham,love want flood pretti pussi cum 
3792,ham,hey angri repli dr 
3793,ham,short cute good person 
3794,ham,also rememb bead dont come ever 
3795,ham,thread wishlist section forum ppl post nitro request start last page collect bottom 
3796,ham,first time histori need comfort luxuri sold price india onionr ltgt petrolr ltgt beerr ltgt shesil ltgt 
3797,ham,feb ltgt love u day send di ur valu frnd evn 3 come back ull gt marri person u luv u ignor di u lose ur luv 4 evr 
3798,ham,actual nvm got hella cash still ltgt ish 
3799,spam,tri contact repli offer video handset 750 anytim network min unlimit text camcord repli call 08000930705 
3800,ham,ok least armand still around 
3801,ham,da happi sit togeth na 
3802,ham,yup song bro creativ neva test qualiti said check review onlin 
3803,ham,dude fakemi frnd got money tht im reffer uif u member wit mail link u vl credit ltgt rs il geti ltgt rsi draw acc wen ltgt rs 
3804,ham,dude makin weirdi browni sister made awesom cooki took pic 
3805,spam,urgent tri contact last weekend draw show �900 prize guarante call 09061701851 claim code k61 valid 12hour 
3806,ham,pl dont restrict eat anythin like next two day 
3807,ham,mm ask come enough 
3808,ham,funer home audrey dad 
3809,ham,aight text address 
3810,ham,excel wish togeth right 
3811,ham,yep fine 730 830 ice age 
3812,ham,pl wont beliv godnot jesu 
3813,ham,dunno wat get 4 
3814,ham,yet chikkuk wat abt tht guy stop irrit msging u 
3815,ham,long take get 
3816,ham,number vivek 
3817,spam,74355 xma iscom ur award either �500 cd gift voucher free entri 2 r �100 weekli draw txt music 87066 tnc 
